Date,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SUNPHARMA.NS
2020-10-15,544.73291015625,944.8008422851562,123.26971435546875,819.398193359375,995.8915405273438,461.4142761230469
2020-10-16,558.756103515625,961.2117919921875,123.75517272949219,824.2842407226562,982.0352172851562,458.2145690917969
2020-10-19,560.7127685546875,959.84765625,125.65968322753906,832.3971557617188,982.2157592773438,455.15606689453125
2020-10-20,570.2167358398438,969.7369384765625,125.06218719482422,845.6727905273438,973.053466796875,457.697021484375
2020-10-21,580.8155517578125,978.9866333007812,125.21154022216797,852.2644653320312,958.9263916015625,461.3202209472656
2020-10-22,574.5728149414062,962.5330810546875,125.88371276855469,863.1891479492188,950.9601440429688,456.9441223144531
2020-10-23,575.7374877929688,967.2291870117188,127.52681732177734,867.7525634765625,953.7133178710938,455.9559020996094
2020-10-26,564.1370849609375,958.5693359375,125.88371276855469,877.4327392578125,915.8229370117188,446.5451354980469
2020-10-27,574.4794921875,939.9572143554688,124.87544250488281,905.2745971679688,918.2601928710938,442.7336730957031
2020-10-28,563.5313110351562,927.6354370117188,123.60580444335938,906.1043090820312,907.8567504882812,436.09906005859375
2020-10-29,553.0955810546875,926.1705322265625,122.37347412109375,861.5297241210938,914.8300170898438,429.46441650390625
2020-10-30,551.3951416015625,913.8916015625,123.41908264160156,856.9201049804688,927.287109375,438.310546875
2020-11-02,566.16357421875,923.9733276367188,124.53936004638672,856.7356567382812,847.3765869140625,441.7455749511719
2020-11-03,581.3978271484375,915.5719604492188,127.04136657714844,873.7450561523438,835.1677856445312,456.9911804199219
2020-11-04,585.8005981445312,942.62841796875,126.81729888916016,883.2366333007812,863.51220703125,474.91888427734375
2020-11-05,591.2978515625,951.2882690429688,130.51429748535156,900.3872680664062,882.3783569335938,482.3063659667969
2020-11-06,609.2110595703125,958.8280639648438,129.91676330566406,902.8776245117188,915.8455810546875,479.15374755859375
2020-11-09,624.53857421875,979.3358154296875,129.05789184570312,907.6705322265625,925.572021484375,480.0947570800781
2020-11-10,649.2770385742188,940.1298217773438,133.2030029296875,971.4334106445312,940.8499755859375,461.97894287109375
2020-11-11,647.55322265625,967.2291870117188,138.39369201660156,995.63232421875,901.425048828125,476.23638916015625
2020-11-12,639.0508422851562,963.1364135742188,140.41021728515625,1008.55419921875,893.6619262695312,479.2478942871094
2020-11-13,633.041015625,968.694091796875,139.73805236816406,988.1611938476562,901.06396484375,478.4950256347656
2020-11-14,638.1190185546875,976.66455078125,140.8583221435547,995.3973999023438,903.7269287109375,483.7180480957031
2020-11-17,656.1719970703125,968.2633056640625,139.9247589111328,1015.7904052734375,899.642333984375,487.8587646484375
2020-11-18,656.2884521484375,956.932373046875,137.46011352539062,1078.9893798828125,896.9116821289062,482.77691650390625
2020-11-19,640.285400390625,945.0413818359375,140.33555603027344,1065.9267578125,890.5702514648438,477.4598083496094
2020-11-20,653.935791015625,950.7282104492188,143.1736297607422,1064.09423828125,857.3287353515625,473.6012878417969
2020-11-23,649.719482421875,982.1793212890625,142.5387725830078,1058.032470703125,880.4376220703125,482.6357421875
2020-11-24,670.0320434570312,982.3516235351562,146.049072265625,1067.101318359375,886.4630126953125,489.5057373046875
2020-11-25,653.539794921875,961.3268432617188,144.77935791015625,1048.7760009765625,879.1286010742188,476.3775634765625
2020-11-26,664.651123046875,959.2156372070312,145.48887634277344,1051.4542236328125,881.2951049804688,481.5534973144531
2020-11-27,671.2667236328125,947.8414916992188,144.6300048828125,1054.7904052734375,871.0044555664062,481.5064697265625
2020-12-01,667.749267578125,980.4560546875,145.1901397705078,1048.7288818359375,882.3331909179688,507.5744323730469
2020-12-02,655.47314453125,983.0840454101562,146.3477783203125,1046.66162109375,883.8001098632812,512.5623168945312
2020-12-03,641.6131591796875,970.6329345703125,146.5344696044922,1057.3748779296875,886.4630126953125,515.9501953125
2020-12-04,645.5266723632812,977.6985473632812,148.0281982421875,1080.258056640625,878.65478515625,535.5247802734375
2020-12-07,639.3070678710938,985.324462890625,151.72520446777344,1099.2412109375,883.8226318359375,547.9942016601562
2020-12-08,641.19384765625,993.8119506835938,151.20237731933594,1100.8389892578125,899.867919921875,535.1953735351562
2020-12-09,655.5896606445312,1012.6392822265625,153.40562438964844,1109.860595703125,914.8525390625,535.995361328125
2020-12-10,645.64306640625,1006.2200927734375,158.8577423095703,1118.6474609375,905.8482666015625,531.9015502929688
2020-12-11,644.2222900390625,1002.29931640625,161.54641723632812,1122.3594970703125,905.3067016601562,534.6307983398438
2020-12-14,639.2606201171875,1003.4627685546875,161.24769592285156,1174.3753662109375,898.7621459960938,542.300537109375
2020-12-15,648.1822509765625,994.8890380859375,159.4925537109375,1171.1802978515625,891.11181640625,537.9716186523438
2020-12-16,657.22021484375,1004.4534912109375,159.82867431640625,1191.85498046875,892.1049194335938,542.6299438476562
2020-12-17,671.709228515625,998.8525390625,159.11912536621094,1201.76953125,896.1895141601562,537.6892700195312
2020-12-18,657.5230712890625,1025.2200927734375,160.20205688476562,1204.3538818359375,898.8749389648438,541.1242065429688
2020-12-21,639.4934692382812,1014.4489135742188,151.57583618164062,1160.466796875,875.4728393554688,519.9968872070312
2020-12-22,639.7030029296875,1051.67333984375,151.9119110107422,1186.6392822265625,874.1187744140625,534.8189697265625
2020-12-23,640.89111328125,1079.7208251953125,155.16073608398438,1188.6129150390625,877.3458862304688,540.7476806640625
2020-12-24,650.88427734375,1065.072509765625,155.7955780029297,1186.1693115234375,900.048583984375,555.6640014648438
2020-12-28,658.2218627929688,1068.7347412109375,156.4677734375,1211.731201171875,904.1783447265625,552.3702392578125
2020-12-29,664.9072875976562,1077.351318359375,157.99880981445312,1207.4549560546875,898.1980590820312,555.8051147460938
2020-12-30,667.37646484375,1074.3353271484375,157.70008850097656,1214.2213134765625,900.65771484375,549.5940551757812
2020-12-31,669.1469116210938,1082.090576171875,156.09434509277344,1210.0394287109375,896.0540161132812,557.4520263671875
2021-01-01,663.9057006835938,1086.09716796875,159.71661376953125,1218.8731689453125,897.047119140625,561.122314453125
2021-01-04,659.689453125,1110.0516357421875,159.3805389404297,1235.4129638671875,898.55908203125,568.7921142578125
2021-01-05,664.6743774414062,1114.8341064453125,157.92413330078125,1227.613037109375,887.3883056640625,567.898193359375
2021-01-06,661.8091430664062,1104.75244140625,153.40562438964844,1234.84912109375,863.9860229492188,569.6390991210938
2021-01-07,659.8059692382812,1087.5618896484375,151.46380615234375,1258.2962646484375,862.5868530273438,566.439453125
2021-01-08,666.9805908203125,1130.6026611328125,150.4928741455078,1290.671142578125,872.7647094726562,584.2258911132812
2021-01-11,676.2048950195312,1185.8360595703125,151.23973083496094,1268.6807861328125,856.313232421875,584.4142456054688
2021-01-12,689.9718017578125,1182.0015869140625,154.1898193359375,1268.4927978515625,883.3036499023438,573.73291015625
2021-01-13,685.1500244140625,1195.2713623046875,157.77476501464844,1271.030029296875,875.0665283203125,566.8157958984375
2021-01-14,684.2647705078125,1180.9244384765625,159.940673828125,1293.678466796875,884.9059448242188,571.2860107421875
2021-01-15,683.286376953125,1158.9085693359375,162.70408630371094,1272.5806884765625,874.4572143554688,568.6980590820312
2021-01-18,690.9501342773438,1130.5596923828125,164.12310791015625,1255.571044921875,895.44482421875,547.1941528320312
2021-01-19,700.6171875,1134.5233154296875,163.450927734375,1287.3349609375,910.0909423828125,561.4046630859375
2021-01-20,695.0965576171875,1154.16943359375,162.55471801757812,1299.3638916015625,927.3773803710938,559.6636352539062
2021-01-21,687.0833740234375,1154.384765625,159.60458374023438,1288.6976318359375,947.552490234375,548.558837890625
2021-01-22,672.5245971679688,1155.3756103515625,157.364013671875,1280.0516357421875,925.0755615234375,541.3124389648438
2021-01-25,681.5159912109375,1141.804443359375,155.19808959960938,1279.2999267578125,876.0594482421875,551.8526611328125
2021-01-27,656.707763671875,1121.0379638671875,157.32667541503906,1277.937255859375,855.297607421875,536.2305908203125
2021-01-28,638.9343872070312,1099.6685791015625,154.30186462402344,1264.3109130859375,846.9703979492188,531.1016845703125
2021-01-29,647.8094482421875,1067.657470703125,151.7998504638672,1254.30224609375,831.3539428710938,551.6644287109375
2021-02-01,687.9918823242188,1086.485107421875,161.2850341796875,1361.576171875,855.4331665039062,555.3816528320312
2021-02-02,727.03271484375,1095.4034423828125,162.96548461914062,1428.62841796875,869.1991577148438,573.5445556640625
2021-02-03,733.671630859375,1106.9498291015625,161.8825225830078,1436.4754638671875,871.3882446289062,592.131103515625
2021-02-04,735.6748657226562,1102.3826904296875,171.7411346435547,1437.6500244140625,868.5220336914062,594.2955932617188
2021-02-05,744.293701171875,1096.1357421875,175.0272979736328,1425.1512451171875,868.2738647460938,597.3540649414062
2021-02-08,747.8577270507812,1123.2354736328125,174.09371948242188,1458.324951171875,880.776123046875,597.260009765625
2021-02-09,750.9324951171875,1124.958740234375,171.0315704345703,1472.0924072265625,882.8973999023438,591.9913940429688
2021-02-10,736.9094848632812,1117.160400390625,169.9486083984375,1459.3116455078125,891.0892944335938,595.3138427734375
2021-02-11,732.5301513671875,1113.84326171875,169.12709045410156,1438.307861328125,927.8287353515625,611.0252075195312
2021-02-12,737.0026245117188,1128.6209716796875,162.4053497314453,1429.7091064453125,921.4647827148438,595.3613891601562
2021-02-15,753.1455078125,1128.49169921875,163.26422119140625,1445.02734375,917.4027099609375,595.693603515625
2021-02-16,757.8275146484375,1111.904296875,163.0028076171875,1456.1165771484375,929.5438842773438,599.1586303710938
2021-02-17,739.1223754882812,1104.0631103515625,162.62937927246094,1455.0826416015625,940.2633056640625,589.760498046875
2021-02-18,724.1209716796875,1113.670654296875,163.450927734375,1432.7633056640625,933.244873046875,584.823974609375
2021-02-19,717.0396118164062,1112.6800537109375,161.2850341796875,1417.9150390625,938.9318237304688,576.5175170898438
2021-02-22,721.1858520507812,1090.190185546875,158.44784545898438,1364.7244873046875,906.3447265625,565.125732421875
2021-02-23,712.404052734375,1091.1810302734375,159.55747985839844,1396.7705078125,913.2728881835938,573.4322509765625
2021-02-24,748.4166259765625,1098.031494140625,159.82533264160156,1434.6429443359375,930.2208251953125,570.9640502929688
2021-02-25,748.3934936523438,1098.2470703125,160.054931640625,1415.7066650390625,967.8405151367188,578.653564453125
2021-02-26,714.8499755859375,1079.936279296875,155.99900817871094,1355.60888671875,941.4142456054688,564.461181640625
2021-03-01,726.2640991210938,1091.7413330078125,158.3330535888672,1384.1307373046875,948.590576171875,573.81201171875
2021-03-02,730.5967407226562,1124.053955078125,160.6288604736328,1396.15966796875,950.5313720703125,583.0679321289062
2021-03-03,739.2854614257812,1157.7025146484375,160.66712951660156,1406.73193359375,993.9055786132812,592.7032470703125
2021-03-04,723.0726928710938,1146.3282470703125,160.4757843017578,1374.4979248046875,982.0577392578125,587.5770263671875
2021-03-05,712.8001098632812,1134.56640625,159.5957489013672,1375.390869140625,983.3440551757812,580.2198486328125
2021-03-08,707.9083251953125,1150.981201171875,159.17489624023438,1423.9295654296875,988.9407958984375,583.637451171875
2021-03-09,727.9412231445312,1159.4256591796875,159.02178955078125,1417.4453125,988.918212890625,581.548828125
2021-03-10,724.7964477539062,1178.8994140625,158.0269775390625,1432.387451171875,984.8109741210938,594.2695922851562
2021-03-12,723.026123046875,1184.6729736328125,157.03211975097656,1422.8018798828125,964.7938842773438,582.4981689453125
2021-03-15,712.1710815429688,1183.595458984375,157.2234344482422,1394.3739013671875,951.8402709960938,574.8087768554688
2021-03-16,704.484130859375,1192.5570068359375,159.0601043701172,1373.7462158203125,948.0941162109375,571.7709350585938
2021-03-17,696.6572265625,1195.1424560546875,161.16455078125,1351.0509033203125,927.6708374023438,555.1105346679688
2021-03-18,694.630615234375,1152.1446533203125,166.55966186523438,1342.076171875,906.796142578125,545.4274291992188
2021-03-19,697.6588745117188,1158.4779052734375,170.6155242919922,1326.2413330078125,939.6990966796875,548.9873657226562
2021-03-22,684.4511108398438,1181.1829833984375,172.94961547851562,1315.7159423828125,930.8527221679688,561.043701171875
2021-03-23,698.8934936523438,1181.829345703125,170.04159545898438,1319.7567138671875,942.1815185546875,558.0533447265625
2021-03-24,688.9468383789062,1166.491455078125,165.25869750976562,1286.67724609375,924.0374755859375,555.6327514648438
2021-03-25,681.7489624023438,1149.301025390625,161.92984008789062,1288.509765625,898.8298950195312,546.5667114257812
2021-03-26,694.7703857421875,1151.3687744140625,161.3941192626953,1314.0711669921875,900.2741088867188,557.436279296875
